Comment,Comment ID,Replies Count,Like Count,Updated At
"I'm not a blink, but this song is a bop. These girls slayed this song",UgxmmF2hWTTXpAvwkWZ4AaABAg,158,7391,2020-06-26T19:43:31Z
Pressed haters stop spamming.  You are just clowning yourselves :),Ugzh_XTe-dBggXD5C_Z4AaABAg,98,7300,2020-06-26T15:46:22Z
Let’s appreciate how lit this song is this song went hard🥺💖,Ugw9ZXZXiWRobgT-DFF4AaABAg,475,7056,2020-06-26T15:47:09Z
"I want to be that donkey, so I can at least get to meet Lisa",UgxcVFBbkywt7g2SYad4AaABAg,104,7012,2020-06-26T15:46:45Z
"*Blackpink: makes a comeback*

*Blinks: its been ten years*",UgzRXeocsS8jSBwfo4d4AaABAg,53,6993,2020-06-26T11:47:29Z
Why are you all ganging up to freeze the views?? Everyone is being so disrespectful when blackpink worked really hard to prepare for this comeback.,UgzrhVR0a7YVf5O5fIJ4AaABAg,237,6849,2020-06-26T11:47:01Z
"Blinks: we hope Jisoo will be the one to say “BlackPink in your area”




YG: *nope*",UgyQa5PpkoOF--Fd-Ux4AaABAg,134,6792,2020-06-26T09:38:38Z
"EVEN IF ITS TWENTY FOUR HOURS ALREADY, PLEASE DON'T STOP STRMING. LET'S REACH ONE HUNDRED MILLION VIEWS TODAY.

I didn't expect this would get so many likes.. BUT PLEASE KEEP STREAMING! LETS BEAT THE RECORD OF THE FASTEST MV TO REACH 100 MILLION VI3WS.",UgzA2f212ns0u9Vthch4AaABAg,156,6754,2020-06-27T10:52:18Z
"so jisoo still hasn't say ""Blackpink in your area""",Ugx4XJJ8FsNBd9rRrt14AaABAg,77,6730,2020-06-26T11:45:18Z
I still can't believe that Blackpink is finally having a comeback,UgyxmaITDnU6702cXGt4AaABAg,84,6654,2020-06-26T07:57:47Z
"KIM JISOO
KIM JENNIE
PARK CHAEYOUNG
LALISA

WE LOVE YOU",UgzXEEzloFtKAOUyksp4AaABAg,63,6523,2020-06-26T15:47:01Z
"haters: spamming comment
blackpink: non-stop record breaking
blinks: how you like that",UgwSbnBiCliGimSD4qd4AaABAg,110,6478,2020-06-27T07:43:22Z
How many international fans are here? 🌍,UgxUFoMBlKohz3kJZwJ4AaABAg,493,6397,2020-06-27T13:20:40Z
This song is amazing. Blackpink comeback with a bop. Loved it!!!,UgzyX6FVr_dpWay3bJ14AaABAg,52,6284,2020-06-26T15:47:09Z
"I want to see opinions, not some literally no one comments.",Ugxo7VUlAHs22eoK-mh4AaABAg,186,6247,2020-06-26T11:47:15Z
PARABÉNS para todas as meninas e todos que ajudaram á esse MV ficar simplesmente com 0 defeitos!👏👏👏👏💕💕💕👑👑,UgzNxi2719xoqDMWUPZ4AaABAg,485,6238,2020-06-26T11:46:57Z
I already like this new CEO in YG! She made all of the girls shine! It’s Jenchulichaeng era!,UgzoMIrPspLt7WisMfV4AaABAg,146,6165,2020-06-26T15:47:52Z
WE JUST WANT A COMEBACK. GET OUT OF HEREEE,UgzrOulwc6ZwRgoBwyN4AaABAg,191,6151,2020-06-26T15:47:33Z
"Notice how each member represented the elements
Jennie: dressed like a water queen
Rose: surround by earth and flowers
Jisoo: looks like a Fire goddess 
Together dancing: surrounded by ice

Lisa also looks like a badass cleopatra😂",UgwnzjQsf7RSZUZok814AaABAg,67,6134,2020-06-26T21:08:55Z
"Bombayah  =  ""badabinbadabun""

How you like that = ""badabinbadabun""

_THE ICONIC LINE_",Ugxo_Gz_WdBqnRevKqJ4AaABAg,70,6005,2020-06-26T21:40:25Z
"Is it bad that Lisa's ""look at you and look at me"" is making me concious about my looks? 



*drools over Lisa's abs anyways*",Ugw73coISAq7G497Ke14AaABAg,79,5955,2020-06-26T11:46:44Z
"Seems like I'll be the only comment who talks about how they enjoyed this MV n how Blackpink are so beautiful lol <3

 *I thank u greatly for so many likes, first time getting this many, bless everyone*",Ugz-4JztMjVjqNttPWp4AaABAg,28,5730,2020-07-02T07:14:29Z
"Nobody:

Literally none:

Me: *being confused* because how like that and stay gold premiering  at the same time",UgyOAKghsd1_Qw_TZzJ4AaABAg,270,5470,2020-06-26T09:06:35Z
"BLACK PINK YOU ARE THE QUEEENS 
LISA YOUR SILVER TOOTH MAKES YOU SO SWAG IT'S SO COOOOOL",UgydKjwIklbVC-zWJx54AaABAg,131,5386,2020-06-26T15:47:12Z
"Jennie is not wearing that eye make up thing in this mv, the one in the teaser photos.",Ugx_piC5zsd72ZKfajB4AaABAg,59,5282,2020-06-26T15:58:53Z
"""look at you now look at me"" will be stuck in my head probably for the whole year and also jisoo's HOW YOU LIKE THAT is so beautiful im crying

edit : report all of these ""no one"" type of comments ! report them as spam they're annoying af lmao

edit two : how did this get 2k likes tho? lmao thankyou so much anyways stream this mv lets not let the haters take over UwU",Ugy-3t2OE_BRXU06WSF4AaABAg,56,5208,2020-06-26T11:49:58Z
"Let’s get this to the first most viewed mv in 24hours!!

Edit: We did it Blinks!!!! Now our goal is 100M!!

2nd Edit: WOW 100M is achieved, next goal would be 200M, shouldn’t be long before our goal reaches 1 Billion!!

3rd Edit: Omg, it's alr 200M, is gonna reach 300M quick:)!!",UgwUNcJFoMqjK4B6u8p4AaABAg,171,5160,2020-07-04T01:21:23Z
Who is the most beautiful? BLACKPINK,UgxKSfo6AsM6yHaJhCR4AaABAg,358,5107,2020-06-27T11:42:03Z
"Bashers attacking Jennie

Jennie: look at you Now look at me.",UgwwvlUmh-5-e1fc8RJ4AaABAg,79,5105,2020-06-26T09:05:19Z
"Is this only me who don't find any interesting comment??
No any MV related comments :(",Ugx-xw1USsa5AYqKNzB4AaABAg,66,5105,2020-06-27T05:39:04Z
"Me encantaaaa, ¿Por qué nadie habla sobre el cabello corto de Jennie? SI ES ARTEEEEE",UgyL6nN46-Ur80zqqWd4AaABAg,208,5030,2020-06-26T19:59:23Z
"“look at you now look at me”

me: hEart bEen bRoke sO mAny tiMes",Ugy6DXP-99k7PjRAu_x4AaABAg,44,4897,2020-06-26T09:02:59Z
"I really hope this is the end to the yearly comebacks so we can see much more of BlackPink this year. I'd like that very much ;)
Edit: Ignore the haters and continue enjoying the music blinks! Stay safe too :)
Edit 2: Let's go blinks! More records broken and other fandoms supporting us, so let's support them too!
Edit 3: Since this got quite a few likes, can we just take a moment of silence to honor how good they look in this mv cuz I'm dying rn askldfksjflwne",UgwEFR2UJG8GeG3a8Ql4AaABAg,54,4695,2020-07-02T05:49:15Z
"VEM PRO BRASIIIIIIIIL SUAS LINDAS VEM
AAAAAAAAAÁAAAAAAAAAAHHHHHHHHHHHH 
#BLACKPINKCOMETOBRAZIL 
cara eu tô SURTANDO mano 
Lisa perfeita 
Jennie perfeita
Rosé perfeita
Jisoo perfeita 
Visual perfeito
Blackpink perfeito
Mano nacredito que eu perdi a live, eu tô até agr me culpando mano 
Eu vou me dar um tapa na cara por ter perdido essa live eu tô me matando

Edit: MÃE TÔ FAMOSA
Edit 2: JESUS DO CÉU NUNCA GANHEI TANTO LIKE NA MINHA VIDA",UgzBdjcMJDXPOlXwNDd4AaABAg,287,4686,2020-06-27T12:45:13Z
"so blackpink's 'look at me, look at you' isn't expired yet. we know.",UgxGSAHk69vNaNwkpJ94AaABAg,47,4527,2020-06-26T09:06:42Z
"my favorite outfits: lisa’s fur coat, jennie’s white chanel, jisoo’s red dress, and chaeyoung’s white outfit

my favorite overall tho has to be jisoo’s red dress like i can’t even wit that she’s too good looking for my poor eyes",UgyxGCRaHp_wPnbwX6d4AaABAg,62,4504,2020-06-26T11:44:54Z
"Lisa edition:
PWF: look at me look at me now (aegyo)

HYLT: look at you now, look at me (swaaag)",UgzO6XvA1XUra8yfk5l4AaABAg,52,4299,2020-06-26T13:07:03Z
"Guys,
Those pathetic people writing ""no one, everyone,etc...""
Actually want to freeze the viewers, so if u are a true blink, help me cleaning this disaster by reporting those stupid cmments",Ugw9WE71wnbjvI0P9wl4AaABAg,128,4298,2020-06-26T11:45:53Z
Love the modernized traditional Korean outfits!,UgwC4DXb9K1u0zEWUhN4AaABAg,29,4159,2020-06-26T15:47:03Z
"1st: Freezing view is not a bad thing, it just means the view is rising so quickly Youtube stop showing the real time figures to update the accurate number later.
2nd: Again, freezing view is not a bad thing, and using emoji in your comment does not freeze the view count, that’s a myth.
3rd: If spamming these stupid comments is what those haters choose to do, let them do it. The Youtube’s algorithm may actually take their action as a sign that many people are enjoying Blackpink MV and decide to put the MV in other people’s recommendation feeds, which may attract non-fan to go watch it and become fan.
4th: Rosé lines when she’s raising her arms imitating the wings just give me chills. “You should have ended me when you had the chance.” to me is the most emotionally powerful line in the song, and she portrayed it perfectly. Combine all that with the visual, it’s just mind blowing.
5th: I think the stylists and background designers have just done an exceptional job in this comeback. Blackpink has always been strong with their visual aspect of the MVs but this, this is on another level, especially the scenes when Jisoo sits on a throne made out of bone under the flaming umbrellas.
6th: The beat drop definitely didn’t disappoint me, the Middle East vibe added a really nice touch to the song.
7th: I believe we can all agree that this comeback is an absolute bomb, now it’s time for YG to give us the full album that Blackpink deserves.",Ugz88XtQWtRJQCBgOx14AaABAg,93,4032,2020-06-29T15:21:40Z
"Jisoo saying ""HOW YOU LIKE THAT"" IS SO HOT!",UgzZJHbfis2jYNUcWzd4AaABAg,39,3987,2020-06-26T15:47:41Z
"Jisoo saying ""How you like that"" is the best thing that could ever happen",UgxsUpeDzKC6wvat-wV4AaABAg,65,3932,2020-06-26T09:11:00Z
STOP COMMENTING THE SAME AND ACTUALLY APPRECIATE THE GIRLS COMEBACK! THIS SING IS A MAJOR BOP,UgzaInD4QH1JSHTtmVJ4AaABAg,49,3899,2020-06-26T11:47:06Z
Dudurung dudururung,UgwLNRMkvLreZvPCBzJ4AaABAg,62,3834,2020-06-26T15:18:51Z
"He estado esperando por esto durante mucho tiempo y realmente ha sido mucho mejor de lo que me esperaba, todas salen ultra genial y como BLINK hay que felicitarlas por este genial trabajo. 
_How you like that
_I really like Blackpink’ style 

1 Blink = 1 like l
                          V",UgzZqujkSAgr56ULreB4AaABAg,235,3818,2020-06-26T14:24:09Z
"Ngl, everyone wanted jisoo to say “Blackpink in your area”",UgxyIBUOYM6V6pKfKj14AaABAg,118,3716,2020-06-26T09:20:19Z
can we appreciate at least the fact that Jennie did all this with her injured ankle? just sayin’,Ugw02c57mbtatkVwyUZ4AaABAg,62,3664,2020-06-26T19:56:51Z
"no one

literally no one :

Rosé : *LOOK UP IN THE SKY ITS A BIRD ITS A PLANE*",UgwlOE2Ko3D6iQ6WYkx4AaABAg,109,3644,2020-06-28T16:04:30Z
"Blinks: We hope Jisoo would be the one who will say “Blackpink in your area” 

Yg: NO.",UgySviE4cTBx_42fIFp4AaABAg,106,3628,2020-06-26T09:33:13Z
"Literally everyone in the comments: trying to type something as fast as possible to get likes
Edit: thanks for 1k likes
Edit 2: thanks for 2k likes
Edit 3: thanks for 3.1k likes",UgyytHjiliY5inwY-1F4AaABAg,118,3554,2020-06-29T16:27:48Z
"What the heck with all those no one literally no one comments? YES, LITERALLY NO ONE ASK YOU TO COMMENT LIKE THAT. JUST ENOUGH & DON'T RUIN THIS COMMENT SECTION JUST TO GET LIKES",UgwR3Kz60YxUpP6xezh4AaABAg,46,3551,2020-06-26T11:45:55Z
"For the new blinks: 
Rosé is the pretty one
Lisa is the pretty one
Jisoo is the pretty one
And Jennie is the pretty one",Ugzh5bcmI_6EHdywl154AaABAg,57,3537,2020-06-26T19:43:27Z
"Literally no one:
Everyone: fast comment to get liked the most",Ugx_ugDZdbdEGjFuEKN4AaABAg,83,3526,2020-06-26T09:06:45Z
"BLACKPINK: “How you like that?”
Me: “I like that a lot”",Ugx_547Ddled6cexq5R4AaABAg,36,3502,2020-06-28T22:34:51Z
"Nobody:
Not even Blackpink:
Me: crying in the corner because QUEENS are backkkkkkkk

Edit: I did this before I knew how big of a problem this type of comment was. I'm really sorry and I completely understand that it has gone out of hand. DO NOT FOLLOW ME I'M STUPID.",UgyEcLcNpAPcxBGKO5N4AaABAg,98,3493,2020-06-26T14:07:57Z
"stop commenting ""no one: literally no one: ""this is annoying we will comment different and interesting please (i'm sorry my english is horrible)",Ugy4PnwAN9sQj3ReafB4AaABAg,105,3493,2020-06-26T11:45:17Z
"Hater: Jennie looks like a psycho


Jennie: Look at you, now look at me",Ugx9XqIQe5r39sSbtwd4AaABAg,85,3479,2020-06-26T09:24:08Z
"This is not Lisa, Jennie, Rose or Jisoo’s era. THIS IS QUEENS ERA.",UgyczQ0Y3riWPZoX69J4AaABAg,57,3477,2020-06-26T09:35:16Z
"This is how many people were disappointed that Jisoo didn’t get to say “BlackPink in your area” 
  |
  |
 \/ no hate to Lisa <3",Ugzkomi-7sUA-xsPUUB4AaABAg,42,3457,2020-06-28T01:28:11Z
"*Blackpink* : Korean, Australian, New Zealander, Thai
*Song* : Korean and English
*Comments* : English
*Fans* : From every country
*Comeback* : 1 year later
*Hotel?* : Trivago!",UgxKdFiKEQk9vTHUNgh4AaABAg,144,3423,2020-06-26T19:58:58Z
"A shame that haters be spamming this ‘no one’ comments as if it’s even important in life lmaooo

Edit: guys Army’s and Blinks needs to at least support eachother like every other groups out there. They both have done great work over their MV. So let’s just enjoy what we listen to! 🖤💜",UgyiY5cXoJMRFUqU8i54AaABAg,81,3404,2020-06-28T19:17:13Z
STAN BLACKPINK,Ugz62lqa0Swt7b3FuZd4AaABAg,28,3383,2020-06-30T09:17:33Z
"Jisoo: Like
Jennie: Like
Rosé: Like
Lisa: Like
Blackpink is the revolution!",Ugye27pmnxaKQlRraHF4AaABAg,48,3374,2020-06-26T09:05:30Z
"When its starting to premiere and it blacked out
Me panickingggg: wHAATTTTTTTTTT",Ugyc-nZcBNiBj9b96WF4AaABAg,42,3276,2020-06-26T09:14:59Z
"nobody:
me out of nowhere: loOK AT YOU NOW LOOK AT ME

edit: what the heck i'm famous",UgxomcA_FwFD0h0nTsp4AaABAg,46,3158,2020-06-26T15:37:21Z
"""You should've ended me when you had the chance"" - Rosé, 2020",Ugym5yCQSRpbMvenGWB4AaABAg,24,3148,2020-06-26T19:44:07Z
"YG: How many hair color do you want?

Lisa: YES",Ugz0QJ0v0e-7UZ0aX914AaABAg,31,3140,2020-06-26T11:47:10Z
"Everyone: *Expected Jisoo To Say ""BlackPink In Your Area""*
Lisa: *""Think Again""*

Edit: Didn't expect this to blow up XD",Ugw_uMUH6vF1Is09eHN4AaABAg,42,3044,2020-06-26T09:24:22Z
"Even that we didn't get a rapping Jennie, even that we didn't get a ""Blackpink in your area by Jisoo, even that Rosé didn't sing high notes and even that we didn't get a dance break by Lisa, we got an amazing song with rap, vocals and a group break dance.",Ugxp9qCLVafJlYEFTo94AaABAg,35,2950,2020-06-26T15:50:33Z
"Everyone: *2020 is the worst year*
BlackPink: “HOW YOU LIKE THAT”",UgzrIkBBagvlcq9vaqx4AaABAg,58,2945,2020-06-26T08:32:01Z
"Everyone: ""2020 is the worst year.""

Blackpink: ""imma but to end this year's whole career.""",UgxjRXbWoOJIKjV_HVh4AaABAg,34,2859,2020-06-26T09:17:48Z
"This is not jennie’s, rosé’s, jisoo’s, and lisa’s era. This is BLACKPINK’S ERA. Periodt.",Ugx0MVPr8djqudhGQ054AaABAg,38,2774,2020-06-28T21:28:09Z
"I'm that comment you're looking for that doesn't say ""no one:"" so, while you're here, what did you think of the song? personally, I really liked it!! I think the choruses weren't really my taste, but the rest of the song went hard. and I loved how aesthetic the mv was!! any thoughts?",UgyYAFYeRmJ24E11Vn94AaABAg,110,2669,2020-06-26T11:44:47Z
"Nobody:
Not even blinks:
Lisa and jennie: look at u now look at me",Ugx1y8L3wnkkBmnrMJl4AaABAg,36,2643,2020-06-26T09:31:33Z
"Guys remember this isn't even the title song track this is just pre release

Edit: My opinion: THIS SONG IS GOOD. NO ONE CAN CHANGE MY MIND. So stop wasting your time arguing in the reply section please.",UgwISYb1m8winXAS6Vx4AaABAg,123,2530,2020-07-06T01:43:05Z
"Can we appreciate the video and stop spamming, Blackpink doesn’t deserve this!",UgzmO6gg3kAlRjjU2GJ4AaABAg,34,2501,2020-06-26T11:45:42Z
"Jen&Chae: Look up in the sky it's a bird it's a plane
Me: *looks up in the sky*",UgwOCT965nr9Wo48QBp4AaABAg,23,2467,2020-06-26T09:25:17Z
"Só  digo duas  coisa :





Blackpink in your área 



How you like that




Mds tô famosa kkkkk
Ok Ok vou confessar vim antes  do universo ver o mv",UgwSntpupi0Qcosyyql4AaABAg,112,2443,2020-06-28T01:20:34Z
"Stop spamming the comments, that’s so unnecessary",Ugy7yWzoUElbAl36eeV4AaABAg,51,2322,2020-06-26T11:45:53Z
POV: you’re looking for a normal comment,Ugxt8TIv-GPbGPk0PJZ4AaABAg,30,2289,2020-06-26T15:47:45Z
I feel so bad for Jisoo :( she didn’t said “Blackpink in your area”,UgzsEJqDtaPTOnB5ghB4AaABAg,79,2195,2020-06-26T09:02:46Z
"*LET'S GO BLINK, LET'S SHOW OUR LOVE. THEY DESERVE* 🖤",UgyYk4szG1Xx1YJeB694AaABAg,60,2169,2020-06-27T03:10:25Z
"When Jennie said: ""Doon doon doon doo doo doon doom doon doo doo doon""

I felt that.",UgyvaxGlXxRtSK5FlnF4AaABAg,24,2153,2020-06-26T09:11:18Z
"Haters: Jennie is lazy

Jennie: Look at you, now look at me",UgzakLmS8376-PkGelV4AaABAg,56,2106,2020-06-26T09:26:45Z
OK AM I EVEN GOING TO FIND REAL COMMENTS OR ARE THEY AS RARE AS THEIR COMEBACKS?,Ugzf0ocBc8rHRu1Zvrp4AaABAg,24,2096,2020-06-26T11:47:09Z
When Jisoo doesn’t say “BLACKPINK IN UR AREA”  oof it’s still fire tho,UgwXYTTcxCnPfiiQd7x4AaABAg,88,2088,2020-06-26T09:12:33Z
"YG: How many wigs do you want?

Blackpink: Yes.",UgyUXB589OX04Wrqzop4AaABAg,40,2072,2020-06-26T10:06:59Z
se me tildó youtube de todos los mismo comentarios. BASTAAAAAAAAA AAAHHHHHHHHH,Ugwn5c18oVDE8TgMp8l4AaABAg,170,2060,2020-06-26T11:53:05Z
"Jennie: Look at you
Me: ew
Jennie: Now look at me
Me: YES QUEEN",Ugw_RqlM5ygNnHxL5Fd4AaABAg,31,2035,2020-06-26T09:09:16Z
"PWF: Lisoo: ""look at me, look at me now""
KTL: Chaesoo ""look at you look at me""
HYLT: jenlisa ""look at you now look at me""

how you like that?



Okay peeps i gotcha, sawry. Edited already :)",Ugw_oC5LSmZlpct7VQ54AaABAg,18,2015,2020-07-03T13:24:34Z
"""Look at you now look at me""

Me: hEart bEen bRoke sO mAny tiMes",Ugxhth0f-w8ypuTthcV4AaABAg,10,2010,2020-06-26T09:07:44Z
"expectation: jisoo saying “blackpink in your area”
reality: lisa saying it",Ugy0UOds0FHmjtdbr0t4AaABAg,44,2005,2020-06-26T09:00:56Z
"Everyone: already finished the mv in one go

While me with my potato wifi: =_=",UgxRmSiGwk8ZSUTQNkd4AaABAg,43,1993,2020-06-26T09:08:30Z
"YG : so, how many theme do you want guys?

blackpink : *YES*

EDIT: THANKS FOR THE LIKES (╥_╥)",UgxxvE8FMiazhMIBvBd4AaABAg,17,1970,2020-06-26T09:40:31Z
Someone email yg to turn off the comments this is stupid,UgwcM3xc3aXiHzzTyeZ4AaABAg,69,1949,2020-06-26T11:45:43Z
"Pido disculpas en caso de que haya ""armys"" dejando malos comentarios, es decepcionante que personas como esas sean parte del fandom.
Just in case there are any bad comments from ARMY I apologize, we are so sorry because people like them are part of our fandom.
Congratulations blink!

Algunas malinterpretan mi comentario, no digo que solo army hace malos comentarios, tampoco estoy generalizando ni diciendo que todo el fandom lo hace.
Some people misunderstand my comment, I'm not saying that only army makes bad comments also I'm not generalizing and I'm not talking about all the fandom.",Ugwvub_WYanSqGBNBkp4AaABAg,315,1934,2020-06-26T21:31:38Z
THIS SONG IS ACTUALLY A BOMB OMG THEY ARE SOOO COOL,Ugz7k0HuEVnUteEMt1Z4AaABAg,20,1886,2020-06-26T09:04:52Z
bruh my head is now repeating “doom doo du dodo do doom” over and over again,Ugx5KanwtpPZTSuX9dh4AaABAg,21,1885,2020-06-26T09:04:55Z
THIS IS LITERALLY EVERYONE'S ERA,Ugy7-Wi8h9In26QUIaZ4AaABAg,25,1875,2020-06-26T19:43:43Z
"Hairdresser: So what color do you want your hair to be?

Lisa: YES",Ugx-6ArYKqpMSHuXyEV4AaABAg,15,1865,2020-06-26T09:05:49Z
